user_id	first_touch_at	utm_source	utm_campaign
62292	2018-01-07 23:02:45	nytimes	getting-to-know-cool-tshirts
62344	2018-01-01 08:40:22	google	cool-tshirts-search
62361	2018-01-09 20:24:11	nytimes	getting-to-know-cool-tshirts
62431	2018-01-28 02:34:00	buzzfeed	ten-crazy-cool-tshirts-facts
62464	2018-01-12 20:17:05	nytimes	getting-to-know-cool-tshirts
62505	2018-01-19 17:26:04	nytimes	getting-to-know-cool-tshirts
62507	2018-01-28 04:22:33	buzzfeed	ten-crazy-cool-tshirts-facts
62543	2018-01-09 11:33:47	medium	interview-with-cool-tshirts-founder
62706	2018-01-29 02:40:01	nytimes	getting-to-know-cool-tshirts
62741	2018-01-27 17:37:38	nytimes	getting-to-know-cool-tshirts
62773	2018-01-14 14:05:23	nytimes	getting-to-know-cool-tshirts
62789	2018-01-10 10:11:24	medium	interview-with-cool-tshirts-founder
62811	2018-01-19 18:20:50	buzzfeed	ten-crazy-cool-tshirts-facts
62965	2018-01-03 11:27:35	nytimes	getting-to-know-cool-tshirts
62981	2018-01-09 23:06:18	medium	interview-with-cool-tshirts-founder
63008	2018-01-19 23:18:51	google	cool-tshirts-search
63064	2018-01-05 23:21:42	nytimes	getting-to-know-cool-tshirts
63154	2018-01-06 13:42:04	medium	interview-with-cool-tshirts-founder
63158	2018-01-08 23:12:30	medium	interview-with-cool-tshirts-founder
63177	2018-01-08 09:38:29	buzzfeed	ten-crazy-cool-tshirts-facts
63362	2018-01-10 00:31:12	buzzfeed	ten-crazy-cool-tshirts-facts
63400	2018-01-25 19:59:26	nytimes	getting-to-know-cool-tshirts
63403	2018-01-16 12:21:35	google	cool-tshirts-search
63452	2018-01-04 01:10:26	nytimes	getting-to-know-cool-tshirts
63463	2018-01-14 19:28:02	medium	interview-with-cool-tshirts-founder
63710	2018-01-23 02:38:30	medium	interview-with-cool-tshirts-founder
63745	2018-01-10 12:59:59	buzzfeed	ten-crazy-cool-tshirts-facts
63763	2018-01-19 12:00:56	medium	interview-with-cool-tshirts-founder
63773	2018-01-08 01:40:23	nytimes	getting-to-know-cool-tshirts
63813	2018-01-25 01:59:13	nytimes	getting-to-know-cool-tshirts
63865	2018-01-27 19:41:53	medium	interview-with-cool-tshirts-founder
63994	2018-01-12 01:46:34	buzzfeed	ten-crazy-cool-tshirts-facts
64035	2018-01-05 17:20:02	nytimes	getting-to-know-cool-tshirts
64043	2018-01-19 02:55:29	buzzfeed	ten-crazy-cool-tshirts-facts
64079	2018-01-29 03:03:37	buzzfeed	ten-crazy-cool-tshirts-facts
64097	2018-01-01 07:12:07	buzzfeed	ten-crazy-cool-tshirts-facts
64115	2018-01-24 13:16:24	nytimes	getting-to-know-cool-tshirts
64153	2018-01-10 00:58:46	medium	interview-with-cool-tshirts-founder
64301	2018-01-14 14:11:08	medium	interview-with-cool-tshirts-founder
64303	2018-01-17 18:42:37	nytimes	getting-to-know-cool-tshirts
64313	2018-01-25 02:18:14	medium	interview-with-cool-tshirts-founder
64411	2018-01-30 09:28:58	nytimes	getting-to-know-cool-tshirts
64454	2018-01-10 11:11:17	medium	interview-with-cool-tshirts-founder
64484	2018-01-15 11:02:36	nytimes	getting-to-know-cool-tshirts
64507	2018-01-02 06:07:00	medium	interview-with-cool-tshirts-founder
64610	2018-01-21 05:32:21	nytimes	getting-to-know-cool-tshirts
64634	2018-01-16 18:07:15	medium	interview-with-cool-tshirts-founder
64706	2018-01-23 14:38:22	buzzfeed	ten-crazy-cool-tshirts-facts
64816	2018-01-15 18:32:02	google	cool-tshirts-search
64821	2018-01-07 14:40:37	medium	interview-with-cool-tshirts-founder
64899	2018-01-30 21:06:50	nytimes	getting-to-know-cool-tshirts
64938	2018-01-02 09:35:41	nytimes	getting-to-know-cool-tshirts
64949	2018-01-05 22:22:07	nytimes	getting-to-know-cool-tshirts
64984	2018-01-15 19:48:10	medium	interview-with-cool-tshirts-founder
65010	2018-01-13 15:17:14	nytimes	getting-to-know-cool-tshirts
65022	2018-01-26 07:09:30	medium	interview-with-cool-tshirts-founder
65035	2018-01-02 01:36:04	nytimes	getting-to-know-cool-tshirts
65063	2018-01-12 07:37:11	medium	interview-with-cool-tshirts-founder
65067	2018-01-24 20:12:34	nytimes	getting-to-know-cool-tshirts
65073	2018-01-24 11:15:20	nytimes	getting-to-know-cool-tshirts
65079	2018-01-09 16:11:42	buzzfeed	ten-crazy-cool-tshirts-facts
65100	2018-01-07 05:33:54	buzzfeed	ten-crazy-cool-tshirts-facts
65109	2018-01-30 16:09:35	buzzfeed	ten-crazy-cool-tshirts-facts
65166	2018-01-30 13:37:28	buzzfeed	ten-crazy-cool-tshirts-facts
65179	2018-01-13 11:09:07	buzzfeed	ten-crazy-cool-tshirts-facts
65240	2018-01-05 00:26:06	nytimes	getting-to-know-cool-tshirts
65334	2018-01-12 23:14:34	medium	interview-with-cool-tshirts-founder
65390	2018-01-23 10:11:32	medium	interview-with-cool-tshirts-founder
65431	2018-01-28 12:12:44	google	cool-tshirts-search
65449	2018-01-19 23:55:11	buzzfeed	ten-crazy-cool-tshirts-facts
65459	2018-01-01 20:06:13	google	cool-tshirts-search
65565	2018-01-28 08:52:43	medium	interview-with-cool-tshirts-founder
65599	2018-01-20 07:05:53	medium	interview-with-cool-tshirts-founder
65662	2018-01-27 10:26:22	nytimes	getting-to-know-cool-tshirts
65738	2018-01-16 22:52:17	nytimes	getting-to-know-cool-tshirts
65781	2018-01-19 07:02:04	buzzfeed	ten-crazy-cool-tshirts-facts
65817	2018-01-18 03:01:54	nytimes	getting-to-know-cool-tshirts
65827	2018-01-23 08:35:55	buzzfeed	ten-crazy-cool-tshirts-facts
65856	2018-01-26 21:33:37	google	cool-tshirts-search
66052	2018-01-10 23:37:58	medium	interview-with-cool-tshirts-founder
66066	2018-01-04 11:04:10	medium	interview-with-cool-tshirts-founder
66079	2018-01-05 21:00:28	nytimes	getting-to-know-cool-tshirts
66087	2018-01-26 07:20:53	nytimes	getting-to-know-cool-tshirts
66202	2018-01-09 14:51:46	nytimes	getting-to-know-cool-tshirts
66218	2018-01-12 21:29:05	medium	interview-with-cool-tshirts-founder
66227	2018-01-27 23:51:10	nytimes	getting-to-know-cool-tshirts
66235	2018-01-25 21:35:37	buzzfeed	ten-crazy-cool-tshirts-facts
66261	2018-01-06 01:12:18	nytimes	getting-to-know-cool-tshirts
66373	2018-01-19 07:51:50	buzzfeed	ten-crazy-cool-tshirts-facts
66379	2018-01-18 16:36:47	buzzfeed	ten-crazy-cool-tshirts-facts
66401	2018-01-03 00:45:57	buzzfeed	ten-crazy-cool-tshirts-facts
66430	2018-01-26 02:14:09	medium	interview-with-cool-tshirts-founder
66442	2018-01-19 01:10:42	medium	interview-with-cool-tshirts-founder
66475	2018-01-09 03:20:21	buzzfeed	ten-crazy-cool-tshirts-facts
66511	2018-01-02 13:04:47	nytimes	getting-to-know-cool-tshirts
66536	2018-01-12 14:06:12	buzzfeed	ten-crazy-cool-tshirts-facts
66562	2018-01-15 07:44:58	nytimes	getting-to-know-cool-tshirts
66605	2018-01-29 13:04:13	buzzfeed	ten-crazy-cool-tshirts-facts
66767	2018-01-15 17:36:16	nytimes	getting-to-know-cool-tshirts
66787	2018-01-25 03:11:25	medium	interview-with-cool-tshirts-founder
66799	2018-01-03 07:31:09	nytimes	getting-to-know-cool-tshirts
66815	2018-01-11 15:50:25	buzzfeed	ten-crazy-cool-tshirts-facts
67009	2018-01-27 11:25:34	medium	interview-with-cool-tshirts-founder
67158	2018-01-10 20:22:22	google	cool-tshirts-search
67172	2018-01-21 12:27:01	nytimes	getting-to-know-cool-tshirts
67198	2018-01-20 23:10:14	buzzfeed	ten-crazy-cool-tshirts-facts
67211	2018-01-02 05:55:44	nytimes	getting-to-know-cool-tshirts
67265	2018-01-28 17:15:45	buzzfeed	ten-crazy-cool-tshirts-facts
67292	2018-01-20 19:02:09	medium	interview-with-cool-tshirts-founder
67400	2018-01-15 15:49:08	buzzfeed	ten-crazy-cool-tshirts-facts
67414	2018-01-16 01:44:36	buzzfeed	ten-crazy-cool-tshirts-facts
67510	2018-01-21 03:01:28	nytimes	getting-to-know-cool-tshirts
67608	2018-01-21 08:07:45	buzzfeed	ten-crazy-cool-tshirts-facts
67651	2018-01-14 23:41:11	medium	interview-with-cool-tshirts-founder
67754	2018-01-08 10:30:28	buzzfeed	ten-crazy-cool-tshirts-facts
67881	2018-01-30 09:08:23	medium	interview-with-cool-tshirts-founder
67898	2018-01-06 13:44:33	nytimes	getting-to-know-cool-tshirts
67945	2018-01-03 02:54:07	nytimes	getting-to-know-cool-tshirts
67960	2018-01-04 09:43:48	medium	interview-with-cool-tshirts-founder
67972	2018-01-05 18:10:52	medium	interview-with-cool-tshirts-founder
68010	2018-01-29 00:52:17	google	cool-tshirts-search
68056	2018-01-19 18:37:19	medium	interview-with-cool-tshirts-founder
68083	2018-01-22 18:15:46	nytimes	getting-to-know-cool-tshirts
68167	2018-01-06 01:04:22	nytimes	getting-to-know-cool-tshirts
68302	2018-01-16 20:57:06	buzzfeed	ten-crazy-cool-tshirts-facts
68312	2018-01-06 23:47:43	buzzfeed	ten-crazy-cool-tshirts-facts
68355	2018-01-15 20:51:32	nytimes	getting-to-know-cool-tshirts
68368	2018-01-18 17:53:57	medium	interview-with-cool-tshirts-founder
68379	2018-01-30 11:29:32	medium	interview-with-cool-tshirts-founder
68415	2018-01-26 09:13:28	nytimes	getting-to-know-cool-tshirts
68432	2018-01-24 04:53:00	medium	interview-with-cool-tshirts-founder
68483	2018-01-09 18:54:30	nytimes	getting-to-know-cool-tshirts
68543	2018-01-04 13:57:50	buzzfeed	ten-crazy-cool-tshirts-facts
68581	2018-01-20 12:49:13	google	cool-tshirts-search
68589	2018-01-22 21:20:13	nytimes	getting-to-know-cool-tshirts
68654	2018-01-11 02:59:46	buzzfeed	ten-crazy-cool-tshirts-facts
68688	2018-01-28 02:22:15	nytimes	getting-to-know-cool-tshirts
68692	2018-01-23 20:23:04	buzzfeed	ten-crazy-cool-tshirts-facts
68697	2018-01-07 22:57:45	nytimes	getting-to-know-cool-tshirts
68725	2018-01-24 03:21:08	nytimes	getting-to-know-cool-tshirts
68742	2018-01-10 06:22:56	medium	interview-with-cool-tshirts-founder
68766	2018-01-18 15:14:56	medium	interview-with-cool-tshirts-founder
68783	2018-01-17 23:54:04	medium	interview-with-cool-tshirts-founder
68857	2018-01-20 08:34:58	buzzfeed	ten-crazy-cool-tshirts-facts
68860	2018-01-11 19:01:42	buzzfeed	ten-crazy-cool-tshirts-facts
68961	2018-01-21 15:37:58	nytimes	getting-to-know-cool-tshirts
68979	2018-01-21 00:39:55	buzzfeed	ten-crazy-cool-tshirts-facts
68997	2018-01-19 15:04:04	medium	interview-with-cool-tshirts-founder
69037	2018-01-20 17:21:02	buzzfeed	ten-crazy-cool-tshirts-facts
69099	2018-01-10 12:50:58	nytimes	getting-to-know-cool-tshirts
69202	2018-01-16 04:58:26	nytimes	getting-to-know-cool-tshirts
69206	2018-01-11 14:24:54	buzzfeed	ten-crazy-cool-tshirts-facts
69286	2018-01-27 06:51:34	buzzfeed	ten-crazy-cool-tshirts-facts
69375	2018-01-05 06:48:29	buzzfeed	ten-crazy-cool-tshirts-facts
69382	2018-01-04 01:55:02	nytimes	getting-to-know-cool-tshirts
69428	2018-01-16 23:56:40	buzzfeed	ten-crazy-cool-tshirts-facts
69483	2018-01-27 04:16:46	buzzfeed	ten-crazy-cool-tshirts-facts
69485	2018-01-05 06:22:28	nytimes	getting-to-know-cool-tshirts
69486	2018-01-27 06:45:27	nytimes	getting-to-know-cool-tshirts
69597	2018-01-24 23:22:14	nytimes	getting-to-know-cool-tshirts
69604	2018-01-13 07:00:49	nytimes	getting-to-know-cool-tshirts
69610	2018-01-16 17:25:55	nytimes	getting-to-know-cool-tshirts
69630	2018-01-14 15:43:57	nytimes	getting-to-know-cool-tshirts
69685	2018-01-13 17:29:45	nytimes	getting-to-know-cool-tshirts
69714	2018-01-12 01:39:45	nytimes	getting-to-know-cool-tshirts
69731	2018-01-13 09:11:59	medium	interview-with-cool-tshirts-founder
69795	2018-01-03 18:52:26	buzzfeed	ten-crazy-cool-tshirts-facts
69823	2018-01-03 17:43:34	medium	interview-with-cool-tshirts-founder
69938	2018-01-17 18:08:29	nytimes	getting-to-know-cool-tshirts
69962	2018-01-06 21:34:56	google	cool-tshirts-search
69977	2018-01-20 22:29:00	nytimes	getting-to-know-cool-tshirts
70063	2018-01-06 16:52:29	buzzfeed	ten-crazy-cool-tshirts-facts
70171	2018-01-23 09:10:51	nytimes	getting-to-know-cool-tshirts
70178	2018-01-09 09:24:34	nytimes	getting-to-know-cool-tshirts
70285	2018-01-18 14:08:24	medium	interview-with-cool-tshirts-founder
70334	2018-01-04 17:15:19	nytimes	getting-to-know-cool-tshirts
70362	2018-01-21 03:20:03	medium	interview-with-cool-tshirts-founder
70364	2018-01-08 01:52:17	medium	interview-with-cool-tshirts-founder
70458	2018-01-25 06:31:56	nytimes	getting-to-know-cool-tshirts
70466	2018-01-23 18:36:45	buzzfeed	ten-crazy-cool-tshirts-facts
70646	2018-01-06 19:18:30	buzzfeed	ten-crazy-cool-tshirts-facts
70653	2018-01-25 01:04:50	nytimes	getting-to-know-cool-tshirts
70665	2018-01-23 03:06:52	buzzfeed	ten-crazy-cool-tshirts-facts
70676	2018-01-04 15:34:03	buzzfeed	ten-crazy-cool-tshirts-facts
70708	2018-01-08 03:59:28	buzzfeed	ten-crazy-cool-tshirts-facts
70735	2018-01-09 00:21:37	medium	interview-with-cool-tshirts-founder
70740	2018-01-21 04:34:57	buzzfeed	ten-crazy-cool-tshirts-facts
70764	2018-01-30 08:28:33	nytimes	getting-to-know-cool-tshirts
70801	2018-01-17 21:51:20	nytimes	getting-to-know-cool-tshirts
70810	2018-01-01 17:44:25	buzzfeed	ten-crazy-cool-tshirts-facts
70891	2018-01-05 16:45:29	nytimes	getting-to-know-cool-tshirts
70898	2018-01-13 06:27:40	medium	interview-with-cool-tshirts-founder
70907	2018-01-14 00:57:35	buzzfeed	ten-crazy-cool-tshirts-facts
70951	2018-01-03 18:25:52	buzzfeed	ten-crazy-cool-tshirts-facts
70999	2018-01-13 05:32:54	google	cool-tshirts-search
71128	2018-01-18 04:29:38	nytimes	getting-to-know-cool-tshirts
71224	2018-01-14 09:16:11	buzzfeed	ten-crazy-cool-tshirts-facts
71233	2018-01-14 19:29:56	medium	interview-with-cool-tshirts-founder
71329	2018-01-16 20:53:59	buzzfeed	ten-crazy-cool-tshirts-facts
71335	2018-01-20 08:56:06	buzzfeed	ten-crazy-cool-tshirts-facts
71378	2018-01-20 01:51:57	medium	interview-with-cool-tshirts-founder
71385	2018-01-29 18:04:41	nytimes	getting-to-know-cool-tshirts
71405	2018-01-25 10:32:26	nytimes	getting-to-know-cool-tshirts
71478	2018-01-08 20:32:56	nytimes	getting-to-know-cool-tshirts
71506	2018-01-12 05:20:19	buzzfeed	ten-crazy-cool-tshirts-facts
71535	2018-01-13 07:54:33	medium	interview-with-cool-tshirts-founder
71616	2018-01-11 12:41:24	nytimes	getting-to-know-cool-tshirts
71677	2018-01-07 23:02:27	google	cool-tshirts-search
71696	2018-01-28 13:55:46	buzzfeed	ten-crazy-cool-tshirts-facts
71699	2018-01-02 04:28:00	buzzfeed	ten-crazy-cool-tshirts-facts
71759	2018-01-22 18:14:58	medium	interview-with-cool-tshirts-founder
71868	2018-01-18 04:25:35	google	cool-tshirts-search
71897	2018-01-22 13:47:43	nytimes	getting-to-know-cool-tshirts
71957	2018-01-27 01:01:48	medium	interview-with-cool-tshirts-founder
71990	2018-01-01 20:04:58	buzzfeed	ten-crazy-cool-tshirts-facts
71999	2018-01-16 04:40:27	medium	interview-with-cool-tshirts-founder
72012	2018-01-24 11:12:58	nytimes	getting-to-know-cool-tshirts
72014	2018-01-16 11:33:18	medium	interview-with-cool-tshirts-founder
72024	2018-01-21 18:11:02	buzzfeed	ten-crazy-cool-tshirts-facts
72151	2018-01-04 02:13:13	medium	interview-with-cool-tshirts-founder
72162	2018-01-24 23:58:12	google	cool-tshirts-search
72216	2018-01-12 23:08:05	buzzfeed	ten-crazy-cool-tshirts-facts
72271	2018-01-06 05:33:58	buzzfeed	ten-crazy-cool-tshirts-facts
72291	2018-01-10 03:56:30	medium	interview-with-cool-tshirts-founder
72293	2018-01-01 11:58:32	buzzfeed	ten-crazy-cool-tshirts-facts
72348	2018-01-08 04:36:33	medium	interview-with-cool-tshirts-founder
72359	2018-01-07 01:37:53	buzzfeed	ten-crazy-cool-tshirts-facts
72360	2018-01-09 10:37:15	medium	interview-with-cool-tshirts-founder
72402	2018-01-24 17:12:39	medium	interview-with-cool-tshirts-founder
72411	2018-01-01 02:51:09	nytimes	getting-to-know-cool-tshirts
72488	2018-01-05 11:57:06	nytimes	getting-to-know-cool-tshirts
72623	2018-01-14 08:58:59	buzzfeed	ten-crazy-cool-tshirts-facts
72631	2018-01-18 07:36:05	buzzfeed	ten-crazy-cool-tshirts-facts
72633	2018-01-24 14:03:42	buzzfeed	ten-crazy-cool-tshirts-facts
72689	2018-01-01 03:55:11	medium	interview-with-cool-tshirts-founder
72712	2018-01-30 14:10:43	medium	interview-with-cool-tshirts-founder
72723	2018-01-01 11:00:44	medium	interview-with-cool-tshirts-founder
72847	2018-01-15 15:56:27	buzzfeed	ten-crazy-cool-tshirts-facts
72863	2018-01-04 03:24:32	google	cool-tshirts-search
72895	2018-01-24 18:12:30	medium	interview-with-cool-tshirts-founder
73045	2018-01-25 22:11:57	buzzfeed	ten-crazy-cool-tshirts-facts
73055	2018-01-24 14:38:22	buzzfeed	ten-crazy-cool-tshirts-facts
73059	2018-01-08 08:58:02	nytimes	getting-to-know-cool-tshirts
73129	2018-01-15 20:15:01	buzzfeed	ten-crazy-cool-tshirts-facts
73133	2018-01-01 20:31:15	nytimes	getting-to-know-cool-tshirts
73212	2018-01-21 11:06:37	buzzfeed	ten-crazy-cool-tshirts-facts
73215	2018-01-15 13:30:55	nytimes	getting-to-know-cool-tshirts
73336	2018-01-21 16:49:22	medium	interview-with-cool-tshirts-founder
73398	2018-01-10 23:27:06	buzzfeed	ten-crazy-cool-tshirts-facts
73400	2018-01-17 20:30:02	buzzfeed	ten-crazy-cool-tshirts-facts
73410	2018-01-28 16:21:34	nytimes	getting-to-know-cool-tshirts
73463	2018-01-10 04:30:48	google	cool-tshirts-search
73616	2018-01-08 23:34:55	nytimes	getting-to-know-cool-tshirts
73666	2018-01-05 10:09:45	nytimes	getting-to-know-cool-tshirts
73692	2018-01-04 11:03:37	medium	interview-with-cool-tshirts-founder
73728	2018-01-03 07:28:16	buzzfeed	ten-crazy-cool-tshirts-facts
73762	2018-01-08 03:04:15	nytimes	getting-to-know-cool-tshirts
73809	2018-01-24 09:45:23	nytimes	getting-to-know-cool-tshirts
73881	2018-01-16 07:46:47	buzzfeed	ten-crazy-cool-tshirts-facts
73944	2018-01-21 06:01:51	google	cool-tshirts-search
73947	2018-01-20 19:18:34	google	cool-tshirts-search
73971	2018-01-28 03:31:00	medium	interview-with-cool-tshirts-founder
73979	2018-01-01 21:02:47	medium	interview-with-cool-tshirts-founder
74020	2018-01-16 12:37:27	medium	interview-with-cool-tshirts-founder
74087	2018-01-27 09:33:57	medium	interview-with-cool-tshirts-founder
74105	2018-01-09 06:47:53	google	cool-tshirts-search
74181	2018-01-02 23:38:53	buzzfeed	ten-crazy-cool-tshirts-facts
74187	2018-01-04 17:48:01	medium	interview-with-cool-tshirts-founder
74201	2018-01-10 06:55:35	buzzfeed	ten-crazy-cool-tshirts-facts
74266	2018-01-09 00:20:41	buzzfeed	ten-crazy-cool-tshirts-facts
74318	2018-01-16 07:00:14	buzzfeed	ten-crazy-cool-tshirts-facts
74322	2018-01-04 23:20:05	medium	interview-with-cool-tshirts-founder
74338	2018-01-08 15:31:34	nytimes	getting-to-know-cool-tshirts
74363	2018-01-23 01:15:25	nytimes	getting-to-know-cool-tshirts
74504	2018-01-07 11:34:01	buzzfeed	ten-crazy-cool-tshirts-facts
74543	2018-01-26 01:49:10	nytimes	getting-to-know-cool-tshirts
74745	2018-01-08 19:59:58	medium	interview-with-cool-tshirts-founder
74763	2018-01-28 21:41:55	medium	interview-with-cool-tshirts-founder
74792	2018-01-21 20:19:58	nytimes	getting-to-know-cool-tshirts
74799	2018-01-28 19:06:02	medium	interview-with-cool-tshirts-founder
74819	2018-01-13 02:49:44	nytimes	getting-to-know-cool-tshirts
74856	2018-01-04 02:16:16	medium	interview-with-cool-tshirts-founder
74876	2018-01-18 15:44:25	nytimes	getting-to-know-cool-tshirts
74964	2018-01-23 21:19:55	nytimes	getting-to-know-cool-tshirts
75197	2018-01-13 09:02:26	google	cool-tshirts-search
75203	2018-01-29 03:20:22	medium	interview-with-cool-tshirts-founder
75239	2018-01-27 18:43:58	buzzfeed	ten-crazy-cool-tshirts-facts
75256	2018-01-05 07:18:19	google	cool-tshirts-search
75263	2018-01-20 20:28:23	buzzfeed	ten-crazy-cool-tshirts-facts
75291	2018-01-15 12:10:37	google	cool-tshirts-search
75417	2018-01-13 18:37:17	nytimes	getting-to-know-cool-tshirts
75431	2018-01-23 19:02:30	nytimes	getting-to-know-cool-tshirts
75437	2018-01-10 08:50:05	nytimes	getting-to-know-cool-tshirts
75490	2018-01-07 22:39:02	buzzfeed	ten-crazy-cool-tshirts-facts
75941	2018-01-23 19:54:24	nytimes	getting-to-know-cool-tshirts
75950	2018-01-10 13:16:56	medium	interview-with-cool-tshirts-founder
75954	2018-01-12 02:58:31	nytimes	getting-to-know-cool-tshirts
75961	2018-01-25 17:37:43	medium	interview-with-cool-tshirts-founder
75963	2018-01-02 01:15:04	medium	interview-with-cool-tshirts-founder
75987	2018-01-05 21:44:11	buzzfeed	ten-crazy-cool-tshirts-facts
76126	2018-01-14 15:33:20	buzzfeed	ten-crazy-cool-tshirts-facts
76184	2018-01-07 20:01:27	nytimes	getting-to-know-cool-tshirts
76230	2018-01-26 01:57:31	nytimes	getting-to-know-cool-tshirts
76244	2018-01-04 20:33:52	medium	interview-with-cool-tshirts-founder
76290	2018-01-10 16:20:47	nytimes	getting-to-know-cool-tshirts
76341	2018-01-20 19:44:44	google	cool-tshirts-search
76437	2018-01-21 21:48:37	nytimes	getting-to-know-cool-tshirts
76466	2018-01-09 01:33:09	buzzfeed	ten-crazy-cool-tshirts-facts
76510	2018-01-27 05:22:45	buzzfeed	ten-crazy-cool-tshirts-facts
76520	2018-01-14 11:21:26	buzzfeed	ten-crazy-cool-tshirts-facts
76638	2018-01-25 13:50:24	nytimes	getting-to-know-cool-tshirts
76682	2018-01-27 18:20:35	buzzfeed	ten-crazy-cool-tshirts-facts
76763	2018-01-14 07:40:08	buzzfeed	ten-crazy-cool-tshirts-facts
76786	2018-01-02 02:08:02	nytimes	getting-to-know-cool-tshirts
76820	2018-01-15 15:50:32	medium	interview-with-cool-tshirts-founder
76822	2018-01-13 14:43:49	nytimes	getting-to-know-cool-tshirts
76920	2018-01-16 08:19:50	medium	interview-with-cool-tshirts-founder
77136	2018-01-16 08:49:41	medium	interview-with-cool-tshirts-founder
77139	2018-01-30 23:18:25	medium	interview-with-cool-tshirts-founder
77203	2018-01-16 04:29:35	google	cool-tshirts-search
77259	2018-01-19 14:16:23	buzzfeed	ten-crazy-cool-tshirts-facts
77272	2018-01-19 15:27:25	nytimes	getting-to-know-cool-tshirts
77275	2018-01-23 11:48:15	google	cool-tshirts-search
77319	2018-01-21 02:05:41	google	cool-tshirts-search
77327	2018-01-01 19:03:06	nytimes	getting-to-know-cool-tshirts
77332	2018-01-13 11:45:58	medium	interview-with-cool-tshirts-founder
77354	2018-01-10 11:00:11	nytimes	getting-to-know-cool-tshirts
77380	2018-01-21 19:00:01	medium	interview-with-cool-tshirts-founder
77399	2018-01-16 19:51:38	nytimes	getting-to-know-cool-tshirts
77424	2018-01-12 22:27:44	medium	interview-with-cool-tshirts-founder
77504	2018-01-17 01:02:42	nytimes	getting-to-know-cool-tshirts
77618	2018-01-19 06:00:57	medium	interview-with-cool-tshirts-founder
77665	2018-01-29 19:01:49	medium	interview-with-cool-tshirts-founder
77672	2018-01-04 08:33:20	buzzfeed	ten-crazy-cool-tshirts-facts
77684	2018-01-30 02:49:26	medium	interview-with-cool-tshirts-founder
77714	2018-01-29 00:39:09	medium	interview-with-cool-tshirts-founder
77745	2018-01-06 11:27:01	buzzfeed	ten-crazy-cool-tshirts-facts
77758	2018-01-26 18:55:31	google	cool-tshirts-search
77770	2018-01-12 20:29:38	medium	interview-with-cool-tshirts-founder
77856	2018-01-15 09:25:18	nytimes	getting-to-know-cool-tshirts
77857	2018-01-29 22:01:54	medium	interview-with-cool-tshirts-founder
77876	2018-01-20 19:16:06	buzzfeed	ten-crazy-cool-tshirts-facts
77944	2018-01-30 18:48:55	buzzfeed	ten-crazy-cool-tshirts-facts
78046	2018-01-10 15:32:59	medium	interview-with-cool-tshirts-founder
78062	2018-01-22 19:32:49	medium	interview-with-cool-tshirts-founder
78063	2018-01-27 22:43:36	buzzfeed	ten-crazy-cool-tshirts-facts
78090	2018-01-03 19:51:00	medium	interview-with-cool-tshirts-founder
78115	2018-01-02 16:33:27	medium	interview-with-cool-tshirts-founder
78128	2018-01-21 19:55:25	buzzfeed	ten-crazy-cool-tshirts-facts
78152	2018-01-10 04:29:23	nytimes	getting-to-know-cool-tshirts
78179	2018-01-02 06:29:13	medium	interview-with-cool-tshirts-founder
78189	2018-01-28 00:21:21	buzzfeed	ten-crazy-cool-tshirts-facts
78250	2018-01-26 17:45:45	medium	interview-with-cool-tshirts-founder
78305	2018-01-22 16:41:16	medium	interview-with-cool-tshirts-founder
78351	2018-01-04 07:53:15	buzzfeed	ten-crazy-cool-tshirts-facts
78451	2018-01-08 05:09:14	medium	interview-with-cool-tshirts-founder
78561	2018-01-12 07:42:13	google	cool-tshirts-search
78570	2018-01-04 23:31:28	buzzfeed	ten-crazy-cool-tshirts-facts
78609	2018-01-28 20:07:01	buzzfeed	ten-crazy-cool-tshirts-facts
78620	2018-01-11 01:00:34	medium	interview-with-cool-tshirts-founder
78641	2018-01-03 17:27:55	google	cool-tshirts-search
78673	2018-01-11 08:25:11	buzzfeed	ten-crazy-cool-tshirts-facts
78721	2018-01-20 08:58:58	nytimes	getting-to-know-cool-tshirts
78767	2018-01-03 15:58:09	medium	interview-with-cool-tshirts-founder
78889	2018-01-03 22:29:23	nytimes	getting-to-know-cool-tshirts
78895	2018-01-28 09:46:11	buzzfeed	ten-crazy-cool-tshirts-facts
78926	2018-01-02 04:34:10	buzzfeed	ten-crazy-cool-tshirts-facts
78935	2018-01-13 08:08:43	nytimes	getting-to-know-cool-tshirts
78987	2018-01-03 16:23:04	medium	interview-with-cool-tshirts-founder
78990	2018-01-18 10:14:35	nytimes	getting-to-know-cool-tshirts
79020	2018-01-29 03:09:07	buzzfeed	ten-crazy-cool-tshirts-facts
79058	2018-01-15 08:37:30	medium	interview-with-cool-tshirts-founder
79060	2018-01-26 08:13:04	medium	interview-with-cool-tshirts-founder
79091	2018-01-12 20:33:11	nytimes	getting-to-know-cool-tshirts
79095	2018-01-18 09:05:08	nytimes	getting-to-know-cool-tshirts
79155	2018-01-26 04:19:20	nytimes	getting-to-know-cool-tshirts
79297	2018-01-22 04:49:28	google	cool-tshirts-search
79318	2018-01-15 00:31:29	buzzfeed	ten-crazy-cool-tshirts-facts
79536	2018-01-11 13:31:53	medium	interview-with-cool-tshirts-founder
79562	2018-01-05 11:17:51	google	cool-tshirts-search
79564	2018-01-16 14:48:44	nytimes	getting-to-know-cool-tshirts
79590	2018-01-21 18:04:49	buzzfeed	ten-crazy-cool-tshirts-facts
